"ID","HH_ID","hh_position","ID_partner","HH_ID_target","ID_partner_target","hh_position_target","event_type","ID_mother","ID_father","sex","birth_date","mother","father","age_group_hh","age_group_pop","event_date","age","main_parent","NH"
2703839,395036,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-11-25,NA,NA,0
11000345,4732077,NA,NA,NA,NA,NA,"birth",6385501,7797256,"F",2011-11-26,NA,NA,1,1,2011-11-26,NA,6385501,0
6385501,1750250,"other",NA,4732077,7797256,"union_w_child","hh_transition",NA,NA,"F",NA,NA,NA,3,3,2011-11-26,31,NA,0
7797256,4115002,"single",6385501,4732077,6385501,"union_w_child","hh_transition",NA,NA,"M",NA,NA,NA,3,3,2011-11-26,45,NA,0
890168,812839,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-11-26,NA,NA,0
1548714,812839,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-11-26,NA,NA,0
1801785,812839,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-11-26,NA,NA,0
2459541,812839,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-11-26,NA,NA,0
8621559,4306081,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-11-26,NA,NA,0
8766402,4336999,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-11-26,NA,NA,0
9946450,4336999,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-11-26,NA,NA,0
10250705,4336999,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-11-26,NA,NA,0
11000414,4336999,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-11-26,NA,NA,0
7550097,3945192,NA,7148232,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,2011-11-26,92,NA,0
7148232,3945192,"union",NA,3945192,NA,"single","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-11-26,85,NA,0
1660830,628497,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,2011-11-26,NA,NA,0
5073204,456162,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,4,4,2011-11-26,NA,NA,0
7307469,3985221,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-11-26,NA,NA,0
11000258,1889750,NA,NA,NA,NA,NA,"birth",2360663,NA,"F",2011-11-27,NA,NA,1,1,2011-11-27,NA,2360663,0
11000308,4731779,NA,NA,NA,NA,NA,"birth",4680720,4417303,"M",2011-11-27,NA,NA,1,1,2011-11-27,NA,4680720,0
7252258,4731993,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-11-27,NA,NA,0
5989959,241414,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-11-27,NA,NA,0
9820635,735788,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,2011-11-27,NA,NA,0
10262524,1246573,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,2011-11-27,NA,NA,0
11000774,4732138,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-11-27,NA,NA,0
6007501,3597745,"union",9409854,4731629,NA,"single","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-11-28,28,NA,0
9409854,3597745,"union",6007501,3597745,NA,"single","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-11-28,34,NA,0
9011955,1808556,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-11-28,NA,NA,0
2219593,1798406,"single",NA,4732064,NA,"collective","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-11-29,85,NA,1
9694001,682578,"child",NA,4732028,NA,"single","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-11-29,18,NA,0
10981412,2200055,"child",NA,4732055,NA,"single","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-11-29,22,NA,0
1363486,4731894,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-11-29,NA,NA,0
11000508,4732424,"union_w_child",11000805,NA,NA,NA,"immigration",NA,NA,"M",1982-10-05,NA,NA,3,3,2011-11-29,NA,NA,0
11000570,4732424,"child",NA,NA,NA,NA,"immigration",11000805,11000508,"M",2008-05-13,NA,NA,1,1,2011-11-29,NA,NA,0
11000669,4732424,"child",NA,NA,NA,NA,"immigration",11000805,11000508,"F",2011-12-12,NA,NA,1,1,2011-11-29,NA,NA,0
11000805,4732424,"union_w_child",11000508,NA,NA,NA,"immigration",NA,NA,"F",1984-07-24,NA,NA,3,3,2011-11-29,NA,NA,0
6086327,3605553,NA,6030737,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,2011-11-29,82,NA,0
6030737,3605553,"union",NA,3605553,NA,"single","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-11-29,77,NA,0
252808,245502,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-11-29,NA,NA,0
9798942,937471,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,2011-11-29,NA,NA,0
2330050,1359127,"child",NA,4731916,NA,"single","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-11-30,24,NA,0
4190954,853605,"child",NA,4731718,6818115,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-11-30,22,NA,0
6818115,3851064,"single",4190954,4731718,4190954,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-11-30,25,NA,0
8213940,4214861,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-11-30,NA,NA,0
8466731,4272337,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-11-30,NA,NA,0
6906697,4732064,NA,NA,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,2011-11-30,87,NA,0
7278906,3981028,NA,10824172,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,2011-11-30,86,NA,0
10824172,3981028,"union",NA,3981028,NA,"single","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-11-30,91,NA,0
3425834,2506752,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,4,4,2011-11-30,NA,NA,0
4982667,535746,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-11-30,NA,NA,0
9707310,3874802,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-11-30,NA,NA,0
3346801,2464850,NA,NA,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,2011-12-01,49,NA,0
6639217,3798177,NA,NA,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,2011-12-01,94,NA,0
3879369,1634419,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-12-01,NA,NA,0
8955210,469656,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,2011-12-01,NA,NA,0
3998861,2793374,"single",5824279,4731849,5824279,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-12-02,54,NA,0
5824279,3535540,"single",NA,4731849,3998861,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-12-02,53,NA,0
7909006,1246659,"child",NA,4731727,8885585,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-12-02,22,NA,0
8885585,4362137,"single",7909006,4731727,7909006,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-12-02,22,NA,0
3304252,4731933,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-12-02,NA,NA,0
9932247,4562358,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-12-02,NA,NA,0
5326592,3356124,"union",7611236,3356124,NA,"single","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-12-03,51,NA,0
7611236,3356124,"union",5326592,4731640,NA,"single","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-12-03,51,NA,0
11000377,4083534,NA,NA,NA,NA,NA,"birth",7670643,9823923,"F",2011-12-03,NA,NA,1,1,2011-12-03,NA,7670643,0
11000447,962794,NA,NA,NA,NA,NA,"birth",10309176,NA,"F",2011-12-03,NA,NA,1,1,2011-12-03,NA,10309176,0
7060689,3920733,NA,NA,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,2011-12-03,70,NA,0
9377867,4732067,NA,NA,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,2011-12-03,88,NA,0
2671012,228061,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-12-03,NA,NA,0
3669072,214779,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-12-03,NA,NA,0
7573354,3492014,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-12-03,NA,NA,0
10147553,4598981,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,4,4,2011-12-03,NA,NA,0
2233414,741690,"child",NA,4731756,5886329,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-12-04,18,NA,0
2599671,580056,"child",NA,4731919,NA,"single","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-12-04,17,NA,0
5011039,1583745,"non_family",NA,4731956,NA,"single","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-12-04,55,NA,0
5886329,17062,"child",2233414,4731756,2233414,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-12-04,24,NA,0
7686164,4087366,"single",NA,4731861,9273088,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-12-04,41,NA,0
9273088,4440428,"single",7686164,4731861,7686164,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-12-04,47,NA,0
11000242,4731814,NA,NA,NA,NA,NA,"birth",1716009,10886715,"M",2011-12-04,NA,NA,1,1,2011-12-04,NA,1716009,0
2274229,1833947,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,4,4,2011-12-04,NA,NA,0
3860540,2225950,"other",NA,4731941,NA,"single","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-12-05,73,NA,0
8264950,4226769,NA,NA,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,2011-12-05,76,NA,0
112943,111385,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-12-05,NA,NA,0
631322,590624,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-12-05,NA,NA,0
7613757,2868038,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-12-05,NA,NA,0
8503076,4732072,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-12-05,NA,NA,0
10361317,3311860,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-12-05,NA,NA,0
8510240,414828,"union_w_child",9999450,414828,9999450,"union_w_child","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-12-06,65,NA,0
5547861,1452021,NA,NA,NA,NA,NA,"death",NA,NA,NA,NA,1,0,NA,NA,2011-12-06,92,NA,0
3416596,1377202,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-12-06,NA,NA,0
9354396,943965,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-12-06,NA,NA,0
149271,146620,"child",NA,4731876,NA,"single","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-12-07,24,NA,0
8446165,4267743,"union",8516637,4267743,NA,"single","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-12-07,29,NA,0
8516637,4267743,"union",8446165,4731653,NA,"single","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-12-07,28,NA,0
11000513,4732132,"union",11000749,NA,NA,NA,"immigration",NA,NA,"F",1989-07-08,NA,NA,3,3,2011-12-07,NA,NA,0
11000749,4732132,"union",11000513,NA,NA,NA,"immigration",NA,NA,"M",1985-06-20,NA,NA,3,3,2011-12-07,NA,NA,0
2585399,2030138,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-12-07,NA,NA,0
4606098,3067178,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-12-07,NA,NA,0
449661,428061,"child",NA,4731879,NA,"single","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-12-08,22,NA,0
2822054,2171409,"single",NA,4732063,NA,"collective","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-12-08,49,NA,1
7709579,4093260,"single",NA,4732067,NA,"collective","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-12-08,87,NA,1
11000448,2013542,NA,NA,NA,NA,NA,"birth",10346321,5054839,"M",2011-12-08,NA,NA,1,1,2011-12-08,NA,10346321,0
10508454,2570994,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-12-08,NA,NA,0
4230230,2901482,NA,NA,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,2011-12-08,82,NA,0
8416863,3805870,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-12-08,NA,NA,0
9078634,2077698,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-12-08,NA,NA,0
10603149,335981,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-12-08,NA,NA,0
10614683,4037500,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-12-08,NA,NA,0
2824991,2173144,"child",NA,4732065,NA,"collective","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-12-09,22,NA,1
11000230,959011,NA,NA,NA,NA,NA,"birth",1067966,4570113,"M",2011-12-09,NA,NA,1,1,2011-12-09,NA,1067966,0
11000269,4731717,NA,NA,NA,NA,NA,"birth",2853269,5421679,"M",2011-12-09,NA,NA,1,1,2011-12-09,NA,2853269,0
11000272,2253057,NA,NA,NA,NA,NA,"birth",2963566,8000671,"F",2011-12-09,NA,NA,1,1,2011-12-09,NA,2963566,0
11000391,1253095,NA,NA,NA,NA,NA,"birth",8062456,2398221,"F",2011-12-09,NA,NA,1,1,2011-12-09,NA,8062456,0
3830846,2712299,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-12-09,NA,NA,0
4390290,4731949,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-12-09,NA,NA,0
11000496,4732115,"single",NA,NA,NA,NA,"immigration",NA,NA,"F",1978-05-30,NA,NA,3,3,2011-12-09,NA,NA,0
186347,182282,NA,NA,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,2011-12-09,84,NA,0
52229,51886,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,2011-12-09,NA,NA,0
8492595,3268767,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-12-09,NA,NA,0
9031740,3724429,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-12-09,NA,NA,0
11000381,1254876,NA,NA,NA,NA,NA,"birth",7813778,1446612,"F",2011-12-10,NA,NA,1,1,2011-12-10,NA,7813778,0
11000437,4548669,NA,NA,NA,NA,NA,"birth",9853265,NA,"F",2011-12-10,NA,NA,1,1,2011-12-10,NA,9853265,0
11000468,2287102,NA,NA,NA,NA,NA,"death",10976819,3380269,NA,NA,0,0,NA,NA,2011-12-10,0,NA,0
2167476,1764228,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-12-10,NA,NA,0
2947791,2244017,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-12-10,NA,NA,0
9824354,2798224,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-12-10,NA,NA,0
824775,757652,"single",NA,4731670,4547679,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-12-11,28,NA,0
4547679,3042284,"single",824775,4731670,824775,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-12-11,33,NA,0
4697921,3024684,"union_w_child",6506318,4731619,NA,"single","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-12-11,42,NA,0
4915406,3195880,"child",NA,4731806,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,2011-12-11,NA,NA,0
6265720,792187,"child",NA,1672025,NA,"non_family","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-12-11,19,NA,0
6506318,3024684,"union_w_child",4697921,3024684,NA,"single_parent","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-12-11,44,NA,0
9467557,4477757,"single_parent",NA,4731806,10530262,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-12-11,35,NA,0
9819415,4477757,"child",NA,4731806,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,2011-12-11,NA,NA,0
10070674,4477757,"child",NA,4731806,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,2011-12-11,NA,NA,0
10530262,3195880,"single_parent",9467557,4731806,9467557,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-12-11,41,NA,0
10928638,3195880,"child",NA,4731806,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,2011-12-11,NA,NA,0
11000291,2725831,NA,NA,NA,NA,NA,"birth",3858543,10258798,"F",2011-12-11,NA,NA,1,1,2011-12-11,NA,3858543,0
11000367,3349484,NA,NA,NA,NA,NA,"birth",7308052,5308809,"F",2011-12-11,NA,NA,1,1,2011-12-11,NA,7308052,0
3456853,2522888,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-12-11,NA,NA,0
3789661,2522888,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-12-11,NA,NA,0
3963704,2522888,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-12-11,NA,NA,0
5985727,2522888,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-12-11,NA,NA,0
1647469,719006,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-12-11,NA,NA,0
7182057,569508,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,2011-12-11,NA,NA,0
43257,43027,"child",NA,4731666,4230950,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-12-12,29,NA,0
3541413,2413020,"child",6308271,4731864,6308271,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-12-12,26,NA,0
4230950,1731015,"child",43257,4731666,43257,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-12-12,29,NA,0
6308271,3695874,"single",NA,4731864,3541413,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-12-12,33,NA,0
9255557,4436950,"single",NA,4732064,NA,"collective","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-12-12,84,NA,1
11000388,4157949,NA,NA,NA,NA,NA,"birth",7972398,8387014,"F",2011-12-12,NA,NA,1,1,2011-12-12,NA,7972398,0
11000415,4731791,NA,NA,NA,NA,NA,"birth",8775791,4933269,"F",2011-12-12,NA,NA,1,1,2011-12-12,NA,8775791,0
4598629,4732064,NA,NA,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,2011-12-12,96,NA,0
1619986,1383653,"single",7838837,4731740,7838837,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-12-13,44,NA,0
2098025,627117,"child",NA,4731912,NA,"single","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-12-13,35,NA,0
4702957,1347851,"child",NA,3265772,NA,"non_family","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-12-13,20,NA,0
4763313,3133397,"child",NA,4731740,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,2011-12-13,NA,NA,0
7838837,3133397,"single_parent",NA,4731740,1619986,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-12-13,42,NA,0
934629,849926,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-12-13,NA,NA,0
941233,849926,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-12-13,NA,NA,0
4574431,849926,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-12-13,NA,NA,0
6853589,3861379,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-12-13,NA,NA,0
8087911,849926,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-12-13,NA,NA,0
8845862,849926,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-12-13,NA,NA,0
11000498,4732117,"single",NA,NA,NA,NA,"immigration",NA,NA,"F",1961-06-25,NA,NA,3,3,2011-12-13,NA,NA,0
1660370,1413128,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,2011-12-13,NA,NA,0
4400134,2977914,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-12-13,NA,NA,0
1350904,1182058,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-12-14,NA,NA,0
8374056,1182058,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-12-14,NA,NA,0
8997627,1182058,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-12-14,NA,NA,0
11000421,1182058,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-12-14,NA,NA,0
962876,873218,NA,NA,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,2011-12-14,93,NA,0
203531,198705,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,4,4,2011-12-14,NA,NA,0
1275501,277955,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,2011-12-14,NA,NA,0
2021820,43027,"child",NA,4731716,2089994,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-12-15,22,NA,0
2089994,1712548,"single",2021820,4731716,2021820,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-12-15,24,NA,0
6169265,1019820,"child",NA,4731972,NA,"single","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-12-15,46,NA,0
7369114,1019820,"child",NA,4731972,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,2011-12-15,NA,NA,0
2552783,2010154,NA,NA,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,2011-12-15,82,NA,0
5105586,573163,NA,611525,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,2011-12-15,65,NA,0
6905376,1801442,NA,NA,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,2011-12-15,92,NA,0
611525,573163,"union",NA,573163,NA,"single","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-12-15,65,NA,0
2992873,2269642,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-12-15,NA,NA,0
5139043,3250790,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-12-15,NA,NA,0
1509224,1301756,"single_parent",9174625,4731753,9174625,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-12-16,48,NA,0
3470441,1473908,"other",NA,4732060,NA,"collective","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-12-16,38,NA,1
3700717,1588596,"non_family",8055302,4731804,8055302,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-12-16,35,NA,0
4263830,1301756,"child",NA,4731753,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,2011-12-16,NA,NA,0
8055302,4177926,"single",NA,4731804,3700717,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-12-16,34,NA,0
9174625,4420910,"single",NA,4731753,1509224,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-12-16,44,NA,0
214799,4731877,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-12-16,NA,NA,0
11000625,4732244,"single",NA,NA,NA,NA,"immigration",NA,NA,"M",1981-02-07,NA,NA,3,3,2011-12-16,NA,NA,0
1446755,1254983,NA,2315185,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,2011-12-16,60,NA,0
2315185,1254983,"union",NA,1254983,NA,"single","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-12-16,59,NA,0
815878,750091,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-12-16,NA,NA,0
2072144,1700552,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-12-16,NA,NA,0
4531689,223953,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-12-16,NA,NA,0
10520353,2007915,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-12-16,NA,NA,0
4963027,3214876,NA,6466014,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,2011-12-17,71,NA,0
6466014,3214876,"union",NA,3214876,NA,"single","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-12-17,66,NA,0
7053392,2681265,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-12-17,NA,NA,0
2913702,2224588,"single",NA,4731800,10609231,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-12-18,35,NA,0
10609231,349831,"child",2913702,4731800,2913702,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-12-18,37,NA,0
11000211,4732071,NA,NA,NA,NA,NA,"birth",289743,10254770,"M",2011-12-18,NA,NA,1,1,2011-12-18,NA,289743,0
289743,280297,"child",NA,4732071,10254770,"union_w_child","hh_transition",NA,NA,"F",NA,NA,NA,2,2,2011-12-18,18,NA,0
